leaf_name,BUSCO_LINEAGE,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,GENUS,SPECIES,STRAIN,LOCUSTAG
F5B77D30,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,,Filosporella,Filosporella fistucella,CCM F-13091,F5B77D30
F694E500,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Hyaloscyphaceae,Hyaloscypha,Hyaloscypha hepaticicola,UAMH 7357,F694E500
Rhier1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Hyaloscyphaceae,Hyaloscypha,,,Rhier1
FCAE9763,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Hamatocanthoscyphaceae,Stipitochalara,Stipitochalara longipes,BDJ,FCAE9763
Chalo1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Hamatocanthoscyphaceae,Stipitochalara,,,Chalo1
FAFF8EEA,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Hyaloscyphaceae,Hyaloscypha,Hyaloscypha variabilis,F,FAFF8EEA
Melva1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Hyaloscyphaceae,Hyaloscypha,,,Melva1
F0943129,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Hyaloscyphaceae,Hyaloscypha,Hyaloscypha bicolor,E,F0943129
Melbi2,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Hyaloscyphaceae,Hyaloscypha,,,Melbi2
MelPMI1271_1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Hyaloscyphaceae,Hyaloscypha,,,MelPMI1271_1
FAE1B29E,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Hyaloscyphaceae,Hyaloscypha,Hyaloscypha sp. PMI_1271,PMI_1271,FAE1B29E
Hyafin1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Hyaloscyphaceae,Hyaloscypha,,,Hyafin1
F266E7AC,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Hyaloscyphaceae,Hyaloscypha,Hyaloscypha finlandica,PMI_746,F266E7AC
FAC740C3,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Hyaloscyphaceae,Haplographium,Haplographium delicatum,CBS 482.67,FAC740C3
F6BE9C19,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Bryoglossaceae,Bryoglossum,Bryoglossum gracile,AWW 858,F6BE9C19
F86E1568,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,,Cairneyella,Cairneyella variabilis,VPRI 42388,F86E1568
FFF662BE,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Discinellaceae,Margaritispora,Margaritispora aquatica,NNIBRFG339,FFF662BE
FB72CF39,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Discinellaceae,Articulospora,Articulospora tetracladia,NNIBRFG329,FB72CF39
F3D7DC09,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Arachnopezizaceae,Arachnopeziza,Arachnopeziza araneosa,D781,F3D7DC09
F2293B97,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Gelatinodiscaceae,Ascocoryne,Ascocoryne sarcoides,NRRL 50072,F2293B97
Ascsa1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Gelatinodiscaceae,Ascocoryne,,,Ascsa1
F8858998,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Gelatinodiscaceae,Neobulgaria,Neobulgaria alba,D2031,F8858998
F47CADED,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,,Tetracladium,Tetracladium setigerum,NNIBRFG1997,F47CADED
F6FD8289,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,,Tetracladium,Tetracladium marchalianum,CBS 439.51,F6FD8289
Oidma1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,,Myxotrichaceae,Oidiodendron,,,Oidma1
F5C1CC8D,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,,Myxotrichaceae,Oidiodendron,Oidiodendron maius,Zn,F5C1CC8D
F7B2FC32,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Amorphothecaceae,Amorphotheca,Amorphotheca resinae,ATCC 22711,F7B2FC32
Amore1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Amorphothecaceae,Amorphotheca,,,Amore1
FA3F297A,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Hyphodiscaceae,Gamarada,Gamarada debralockiae,T6G9,FA3F297A
FE7E6E41,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Hyphodiscaceae,Hyphodiscus,Hyphodiscus hymeniophilus,ATCC 34498,FE7E6E41
FF887E32,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Hyphodiscaceae,Hyphodiscus,Hyphodiscus sp. D1413,D1413,FF887E32
FACE8589,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Chlorociboriaceae,Chlorociboria,Chlorociboria aeruginascens,CBS 122017,FACE8589
FDD5C818,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Chlorociboriaceae,Chlorociboria,Chlorociboria aeruginosa,CBS 123.57,FDD5C818
FC5DC511,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Golovinomyces,Golovinomyces cichoracearum,UMSG1,FC5DC511
FD0C574B,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Erysiphe,Erysiphe necator,EnFRAME01,FD0C574B
Erynec1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Erysiphe,,,Erynec1
F7D28EEC,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Erysiphe,Erysiphe pulchra,Cflorida,F7D28EEC
Erypu1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Erysiphe,,,Erypu1
F4E47451,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Erysiphe,Erysiphe neolycopersici,UMSG2,F4E47451
F084B443,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Oidium,Oidium heveae,HO-73,F084B443
FDA6C17D,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Erysiphe,Erysiphe pisi,,FDA6C17D
FA659A8C,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Pleochaeta,Pleochaeta shiraiana,HAL3440F,FA659A8C
F5C85373,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia moricola,HMJAU-PM91933,F5C85373
FF362A21,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Podosphaera,Podosphaera aphanis,DRCT72020,FF362A21
F3C9A4DF,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Podosphaera,Podosphaera leucotricha,PuE-3,F3C9A4DF
F844B42A,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Podosphaera,Podosphaera xanthii,YZU573,F844B42A
F9F360A8,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Podosphaera,Podosphaera fusca,ZM-2022-MT899186,F9F360A8
FAC89E8E,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Blumeria,Blumeria graminis,THUN-12,FAC89E8E
Blugra3_16,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Blumeria,,,Blugra3_16
F80A27E7,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Blumeria,Blumeria hordei,,F80A27E7
Blugr2,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Blumeria,,,Blugr2
BlugrR1_1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,Blumeria,,,BlugrR1_1
Parpo1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Erysiphales,Erysiphaceae,,,,Parpo1
F34C1589,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Helotiaceae,Bisporella,Bisporella sp. PMI_857,PMI_857,F34C1589
Bissp1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Helotiaceae,Bisporella,,,Bissp1
FA16E32E,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,,Chalara,Chalara sp. BL73,,FA16E32E
F80F1F54,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Pezizellaceae,Calycina,Calycina marina,TRa3180A,F80F1F54
Calmar1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Pezizellaceae,Calycina,,,Calmar1
FE4A835E,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botryotinia,Botryotinia globosa,MUCL 444,FE4A835E
FF9CEC31,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,Botrytis tulipae,Bt9001,FF9CEC31
F89D60E5,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botryotinia,Botryotinia narcissicola,MUCL2120,F89D60E5
F5362F83,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,Botrytis byssoidea,MUCL 94,F5362F83
F27FA8ED,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,Botrytis hyacinthi,Bh0001,F27FA8ED
FBA33D73,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,Botrytis galanthina,MUCL435,FBA33D73
FF5E5046,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,Botrytis elliptica,Be9401,FF5E5046
FE5E5028,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,Botrytis squamosa,MUCL 31421,FE5E5028
F867B3E9,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,Botrytis deweyae,B1,F867B3E9
F65B6F41,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,Botrytis sinoallii,Bc 23,F65B6F41
F599257B,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,Botrytis fragariae,BVB16,F599257B
F259F2FE,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,Botrytis paeoniae,Bp0003,F259F2FE
FA281E5A,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botryotinia,Botryotinia convoluta,MUCL11595,FA281E5A
F24602C9,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,Botrytis porri,MUCL 3234,F24602C9
FA2F389E,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,Botrytis aclada,633,FA2F389E
Botci1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,,,Botci1
F9A9046A,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,Botrytis cinerea,B05.10,F9A9046A
Botcin1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,,,Botcin1
FCE68628,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,Botrytis fabae,G12,FCE68628
F8F47E41,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,Botrytis pseudocinerea,BP362,F8F47E41
F6EB27D3,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botryotinia,Botryotinia calthae,MUCL2830,F6EB27D3
F604C658,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Botrytis,Botrytis medusae,B555,F604C658
FBAA93BA,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Sclerotinia,Sclerotinia spermophila,CBS 219.46,FBAA93BA
F652F7DD,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Sclerotinia,Sclerotinia subarctica,HE1,F652F7DD
F073E6E8,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Ciboria,Ciboria shiraiana,LR-318,F073E6E8
FC772C7D,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Sclerotinia,Sclerotinia sclerotiorum,1980,FC772C7D
Sclsc1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Sclerotinia,,,Sclsc1
FA73115E,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Sclerotinia,Sclerotinia minor,SM1,FA73115E
F8A1BE3C,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Sclerotinia,Sclerotinia trifoliorum,SwB9,F8A1BE3C
F399AC24,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Sclerotinia,Sclerotinia nivalis,SnTB1,F399AC24
FFD77108,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Sclerotinia,Sclerotinia sativa,CBS 339.47,FFD77108
F25843CD,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Sclerotinia,Sclerotinia asari,CBS141.91,F25843CD
F90A674C,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Sclerotinia,Sclerotinia glacialis,LMK 743,F90A674C
FABC3479,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Stromatinia,Stromatinia cepivora,JRUF-117,FABC3479
F7B9414A,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Myriosclerotinia,Myriosclerotinia scirpicola,LMK 735,F7B9414A
F97CF956,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Sclerotinia,Sclerotinia sulcata,CBS 303.31,F97CF956
F6FEBE1D,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Myriosclerotinia,Myriosclerotinia duriaeana,LMK 746,F6FEBE1D
F0E3EC65,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Myriosclerotinia,Myriosclerotinia curreyana,LMK 759,F0E3EC65
F9D2A4C6,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Ciborinia,Ciborinia camelliae,ITAC2,F9D2A4C6
FE14FF2C,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Sclerotinia,Sclerotinia pseudotuberosa,CBS 330.35,FE14FF2C
F1342BBD,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Sclerotinia,Sclerotinia borealis,F-4128,F1342BBD
F18A2215,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Monilinia,Monilinia fructicola,Mfrc123,F18A2215
F8AAB193,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Monilinia,Monilinia laxa,Mlax316,F8AAB193
F9FCD2B8,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Monilinia,Monilinia polystroma,SP-61,F9FCD2B8
FEB4AF10,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Monilinia,Monilinia fructigena,Mfrg269,FEB4AF10
FDC2FAC7,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Monilinia,Monilinia vaccinii-corymbosi,RL-1,FDC2FAC7
F61C370B,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Monilinia,Monilinia aucupariae,LMK 733,F61C370B
F8361DF1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Rutstroemiaceae,Clarireedia,Clarireedia sp. CPB17,CPB17,F8361DF1
F7288317,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Rutstroemiaceae,Rutstroemia,Rutstroemia sp. NJR-2017a BBW,NJR-2017a BBW,F7288317
F4A05088,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Rutstroemiaceae,Rutstroemia,Rutstroemia sp. NJR-2017a WRK4,NJR-2017a WRK4,F4A05088
F33D5E14,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Rutstroemiaceae,Rutstroemia,Rutstroemia sp. NJR-2017a BVV2,NJR-2017a BVV2,F33D5E14
FAD05101,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Rutstroemiaceae,Clarireedia,Clarireedia sp. SE16F4,SE16F4,FAD05101
FA89A4D8,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Rutstroemiaceae,Clarireedia,Clarireedia homoeocarpa,HRI11,FA89A4D8
F1ACBC8B,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Rutstroemiaceae,Clarireedia,Clarireedia jacksonii,MB01,F1ACBC8B
F3B73AF8,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Rutstroemiaceae,Clarireedia,Clarireedia hainanense,H4,F3B73AF8
F7D254D6,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Rutstroemiaceae,Clarireedia,Clarireedia aff. paspali H2,H2,F7D254D6
FBF8C31B,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Rutstroemiaceae,Clarireedia,Clarireedia paspali,H3,FBF8C31B
FB9A9C4B,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Rutstroemiaceae,Clarireedia,Clarireedia monteithiana,H7,FB9A9C4B
Rutfi1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Rutstroemiaceae,Lanzia,,,Rutfi1
FEA05764,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Rutstroemiaceae,Lanzia,Lanzia echinophila,CBS 111548,FEA05764
F77A1331,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Rutstroemiaceae,Rutstroemia,Rutstroemia sydowiana,CBS 115975,F77A1331
F1E54BA0,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Sclerotiniaceae,Scleromitrula,Scleromitrula shiraiana,SX-001,F1E54BA0
F9057720,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Cenangiaceae,Chlorencoelia,Chlorencoelia torta,D1686,F9057720
FA95E223,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Dermateaceae,Pseudofabraea,Pseudofabraea citricarpa,WZ-H,FA95E223
F886FC27,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Dermateaceae,Coleophoma,Coleophoma crateriformis,BP5796,F886FC27
F4EE55CC,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Dermateaceae,Coleophoma,Coleophoma cylindrospora,BP6252,F4EE55CC
FFF616B6,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Dermateaceae,Coleophoma,Coleophoma eucalyptorum,CBS 131314,FFF616B6
F60A2F61,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Dermateaceae,Rhizodermea,Rhizodermea veluwensis,JCM 30689,F60A2F61
F69AEE21,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Dermateaceae,Pezicula,Pezicula radicicola,NRRL 12192,F69AEE21
FFC2A6BB,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Dermateaceae,Pezicula,Pezicula rhizophila,FLR13,FFC2A6BB
F515804B,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Dermateaceae,Pezicula,Pezicula neosporulosa,M44,F515804B
FA77AFEB,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Dermateaceae,Pezicula,Pezicula carpinea,CBS 923.96,FA77AFEB
F515E4B7,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,,,Scytalidium,Scytalidium lignicola,DSM 105466,F515E4B7
F69058EB,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,,,Xylogone,Xylogone sp. PMI_703,PMI_703,F69058EB
XylPMI703_1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,,,Xylogone,,,XylPMI703_1
F8362684,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,,,Scytalidium,Scytalidium sp. 3C,3C,F8362684
F19F3CAE,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Phacidiales,Phacidiaceae,Allantophomopsis,Allantophomopsis cytisporea,ATCC 66955,F19F3CAE
FCEF1A0E,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Phacidiales,Phacidiaceae,Allantophomopsis,Allantophomopsis lycopodina,ATCC 66958,FCEF1A0E
F9926188,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Phacidiales,Phacidiaceae,Xenosphaeropsis,Xenosphaeropsis pyriputrescens,CBS 115176,F9926188
Bulin1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Phacidiales,Phacidiaceae,Allantophomopsis,,,Bulin1
FF6296DE,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. BL549,BL549,FF6296DE
FF763F17,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. VKM F-4513 (FW-928),VKM F-4513,FF763F17
F4F244B9,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. VKM F-4246,VKM F-4246,F4F244B9
FCE8DC38,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus pannorum,ATCC 16222,FCE8DC38
F5F24293,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. VKM F-3775,VKM F-3775,F5F24293
PseVKM103_1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,,,PseVKM103_1
F059D867,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. VKM F-103,VKM F-103,F059D867
Psever1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,,,Psever1
F48F78E3,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus verrucosus,UAMH 10579,F48F78E3
F6E90A6E,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. 04NY16,04NY16,F6E90A6E
F1D050C8,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. 24MN13,24MN13,F1D050C8
F050C896,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. VKM F-4519 (FW-2642),VKM F-4519,F050C896
F306A397,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. WSF 3629,WSF 3629,F306A397
F51EBD7F,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. 05NY08,05NY08,F51EBD7F
Pse03VT05_1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,,,Pse03VT05_1
F24A1740,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. 03VT05,03VT05,F24A1740
Pseudest1,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,,,Pseudest1
F93757C7,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus destructans,20631-21,F93757C7
FE60020F,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. 23342-1-I1,23342-1-I1,FE60020F
FFD2CE86,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. VKM F-4515 (FW-2607),VKM F-4515,FFD2CE86
F34E3D23,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. VKM F-4517 (FW-2822),VKM F-4517,F34E3D23
F1BF596E,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. SDFLT0511,SDFLT0511,F1BF596E
FEE5948A,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. BL308,BL308,FEE5948A
F861196A,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. VKM F-4518 (FW-2643),VKM F-4518,F861196A
FAC7A474,dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Thelebolaceae,Pseudogymnoascus,Pseudogymnoascus sp. VKM F-4520 (FW-2644),VKM F-4520,FAC7A474
